589,Belanja Peralatan and Mesin - Ekstrakomptabel,30000000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Komisi Pemilihan Umum,KPU  KABUPATEN BARRU,"Sulawesi Selatan, Barru (Kab.)",67114229
590,Pengadaan Makanan and Minuman Harian Pegawai,19351500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",67352252
591,Pengadaan Perlengkapan Paskibraka Kecamatan,15510400,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",67366199
592,Pengadaan Suku Cadang Mobil Dinas Kadis,7500000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,April 2026,Kab. Barru,"DINAS PERINDUSTRIAN, PERDAGANGAN DAN TENAGA KERJA","Sulawesi Selatan, Barru (Kab.)",67269318
593,Belanja Cetak and Penggandaan Penetapan RTRW Kabupaten/Kota,4553000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,"DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN DAN KAWASAN PEMUKIMAN","Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",67433695
594,ATK PSU,908100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,"DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN DAN KAWASAN PEMUKIMAN","Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",67527272
595,Pengadaan ATK PSU,717000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,"DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN DAN KAWASAN PEMUKIMAN","Sulawesi Selatan, Barru (Kab.)",67527217
596,Belanja Keperluan Perkantoran,43134000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Mahkamah Agung,PENGADILAN AGAMA BARRU 01,"Sulawesi Selatan, Barru (Kab.)",62183559
597,Belanja Sewa,3332000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Mahkamah Agung,PENGADILAN AGAMA BARRU 01,"Sulawesi Selatan, Barru (Kab.)",62183561
598,Pengadaan Bahan Makanan Warga Binaan Pemasyarakatan pada Rumah Tahanan Negara Kelas IIB Barru - Sulawesi Selatan Tahun Anggaran 2026,2400240000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,December 2025,Kementerian Imigrasi and Pemasyarakatan,PAS23 RUTAN KELAS II B BARRU,"Sulawesi Selatan, Barru (Kab.)",62064548
599,Supervisi Pengadaan and Pemasangan APJ Konvensional Lengan Tunggal Kab. Barru and Kab. Maros T.A 2026,60206000,Jasa Konsultansi,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Kementerian Perhubungan,BALAI PENGELOLA TRANSPORTASI DARAT KELAS II SULAWESI SELATAN,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Maros (Kab.)",62703588
600,Supervisi Pengadaan and Pemasangan Bantuan Teknis APJ Konvensional Lengan Tunggal Kab. Barru T.A 2026,25000000,Jasa Konsultansi,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Kementerian Perhubungan,BALAI PENGELOLA TRANSPORTASI DARAT KELAS II SULAWESI SELATAN,"Sulawesi Selatan, Barru (Kab.)",62703982
601,pengadaan komputer supplies kab/kota,4000000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,December 2025,Badan Pusat Statistik,BADAN PUSAT STATISTIK KAB BARRU,"Sulawesi Selatan, Barru (Kab.)",66565918
602,biaya paket data pendataan lapangan listing survei imk triwulanan,400000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,December 2025,Badan Pusat Statistik,BADAN PUSAT STATISTIK KAB BARRU,"Sulawesi Selatan, Barru (Kab.)",66548520
603,pengadaan komputer supplies di kab/kota,125000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,December 2025,Badan Pusat Statistik,BADAN PUSAT STATISTIK KAB BARRU,"Sulawesi Selatan, Barru (Kab.)",66561445
604,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas and Cover,1474100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,SEKRETARIAT DPRD,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66127770
605,Bahan Pelatihan Menjahit Pakaian dengan Mesin (260 JP),24000000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,May 2026,Kementerian Ketenagakerjaan,Balai Pelatihan Vokasi and Produktivitas Pangkajene and Kepulauan,"Sulawesi Selatan, Barru (Kab.)",63545029
606,Belanja Bahan berupa Bahan Pelatihan Cabinet Making,20540000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,April 2026,Kementerian Ketenagakerjaan,Balai Pelatihan Vokasi and Produktivitas Pangkajene and Kepulauan,"Sulawesi Selatan, Barru (Kab.)",63545021
607,Pengadaan Makanan and Minuman Pertemuan Koordinasi JKN,3104000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66199494
608,pengadaan Paket Fullday Pertemuan Koordinasi pelaksanaan pemeriksaan kesehatan gratis,5250000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66220408
609,Pengadaan cetak spanduk Pelatihan Penyegaran Mikroskopis Malaria Bagi Tenaga ATLM,170400,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,April 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66329617
610,Pengadaan Jasa Kalibrasi Sanitarian Kit Puskesmas,18350000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66200487
611,Pengadaan bahan cetak BIMTEK Penerapan CPPOB-IRTP Bagi Pelaku Usaha,5105730,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66279789
612,Pengadaan poster Pemeriksaan sarana apotek and toko obat,1773200,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66200582
613,Pengadaan bahan cetak Pemeriksaan sarana apotek and toko obat,889200,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66222948
614,"Pengadaan makanan and minuman Pertemuan Evaluasi Penerapan Simpus/RME, Sub Kegiatan - Pengelolaan Sistem Informasi Kesehatan and Workshop penguatan RME terintegrasi program kesehatan, Sub Kegiatan - Pengelolaan Sistem Informasi Kesehatan",4539600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66201095
615,Pengadaan Bahan Cetak Fotocopy Kelurahan,1542420,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN BALUSU,"Sulawesi Selatan, Barru (Kab.)",66258596
616,Pengadaan Biaya Service AC Kelurahan,500000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kab. Barru,KECAMATAN BALUSU,"Sulawesi Selatan, Barru (Kab.)",66208222
617,Pengadaan Bahan Pemeliharaan Mebel,127700,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN BALUSU,"Sulawesi Selatan, Barru (Kab.)",66198403
618,Pengadaan Penggandaan Musrenbang,67830,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Kab. Barru,KECAMATAN BALUSU,"Sulawesi Selatan, Barru (Kab.)",66173391
619,"Belanja Tagihan Listrik Penyediaan Jasa Komunikasi, Sumber Daya Air and Listrik",605033343,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",64099072
620,ATK  Rehabilitasi Rumah bagi Korban Bencana,439500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,"DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN DAN KAWASAN PEMUKIMAN","Sulawesi Selatan, Barru (Kab.)",64810595
621,Nasi Dos,31350000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PEMBERDAYAAN MASYARAKAT DAN DESA, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA","Sulawesi Selatan, Barru (Kab.)",66063277
622,Pengadaan Nasi Dos,11115000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,April 2026,Kab. Barru,"DINAS PEMBERDAYAAN MASYARAKAT DAN DESA, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA","Sulawesi Selatan, Barru (Kab.)",66063274
623,Pengadaan Tabung Gas Sekretariat,142000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,"DINAS PEMBERDAYAAN MASYARAKAT DAN DESA, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA","Sulawesi Selatan, Barru (Kab.)",65841118
624,"Sewa Tenda, Kursi and Sound System Kampanye and penggerakan Masyarakat untuk Hidup Sehat",31150000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66308791
625,Pengadaan Bahan Cetak Subkeg. Pembinaan and Pengawasan Dafduk,255600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,"Sulawesi Selatan, Barru (Kab.)",66291915
626,Pengadaan ATK Evaluasi Kinerja Perangkat Daerah,70000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,April 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66152086
627,Pengadaan Bahan Bacaan and Peraturan Perundang-undangan,7080000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66178266
628,Pengadaan Alat Listrik and Elektronik,511000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,BADAN PENDAPATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66195044
629,Pengadaan Bahan Cetak Spanduk PENDATAAN DAN PENDAFTARAN OBJEK PAJAK DAERAH,1590400,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,BADAN PENDAPATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66195094
630,Pengadaan Makan Minum Kegiatan Penindakan Opsen PKB and BBNKB,9312000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,BADAN PENDAPATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66195098
631,Pengadaan  Nasi Dos and Snack pada Peningkatan Pemahaman and Pengetahuan Perkoperasian serta Kapasitas and Kompetensi SDM Koperasi,26694400,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,"DINAS KOPERASI, USAHA KECIL DAN MENENGAH","Sulawesi Selatan, Barru (Kab.)",66008671
632,Pengadaan  Cetak Spanduk pada Penyediaan Bahan Logistik Kantor,454400,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,"DINAS KOPERASI, USAHA KECIL DAN MENENGAH","Sulawesi Selatan, Barru (Kab.)",66008771
633,"Pengadaan  Alat Tulis Kantor and Kertas pada Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor, Penyediaan Bahan Logistik Kantor, Penyelenggaraan Rapat Koordinasi and Konsultasi SKPD and Penyediaan Jasa Surat Menyurat",6698900,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,"DINAS KOPERASI, USAHA KECIL DAN MENENGAH","Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66132503
634,PMT Bumil,56760000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66168654
635,PMT Balita,11088000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66168659
636,PMT Balita,32340000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66168648
637,BBM,1550000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66168230
638,Nasi,855000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66169564
639,Snack,4120000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66167882
640,Langganan SIMPUS,12000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66167595
641,Pengadaan Pemeliharaan Komputer PC and Printer Labkesda,500000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,UPT LABORATORIUM KESEHATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66021744
642,Pengadaan Bahan Lainnya,227000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,UPT LABORATORIUM KESEHATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66124236
643,Pengadaan Makanan and Minuman Kegiatan HUT RI and Latihan Paskibraka Kecamatan Mallusetasi,10950000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66271614
644,Pengadaan Makanan and Minuman Kegiatan Mappalili di Kelurahan,12028000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,July 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66207460
645,Pengadaan Bahan Bangunan Pemeliharaan Gedung Kantor,13292800,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,April 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66203054
646,"Service Printer, Komputer and Laptop Pemeliharaan Peralatan and Mesin Lainnya",8000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66201996
647,Belanja Pemeliharaan Alat Besar-Alat Besar Darat-Excavator,34343000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,DINAS LINGKUNGAN HIDUP,"Sulawesi Selatan, Barru (Kab.)",66167547
648,Belanja Sewa Excavator,37281132,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Kab. Barru,DINAS LINGKUNGAN HIDUP,"Sulawesi Selatan, Barru (Kab.)",66168793
649,Pengadaan ATK Subkeg. Pengolahan and Penyajian Data Kependudukan PIAK,732100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,"Sulawesi Selatan, Barru (Kab.)",66282568
650,Pengadaan Jasa Service AC,1000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.)",66214587
651,"Pengadaan Oli, Minyak Pelumas, Ban Luar Suku Cadang Kendaraan Dinas Roda 4",19636600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.)",66209165
652,Belanja Tagihan Air,2698500,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.)",66150156
653,Pengadaan Personel Komputer,10844900,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.)",66204334
654,Pengadaan  Makan and Minum Kegiatan HUT RI Tahun 2026,8586700,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,KECAMATAN PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66172296
655,Belanja Materai,171000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,DINAS KESEHATAN,"Sulawesi Selatan, Barru (Kab.)",66199209
656,PMT Balita,21252000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS RALLA,"Sulawesi Selatan, Barru (Kab.)",66175137
657,Labu Kuning,17000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS RALLA,"Sulawesi Selatan, Barru (Kab.)",66175144
658,Snack,216300,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS RALLA,"Sulawesi Selatan, Barru (Kab.)",66207272
659,Nasi,598500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS RALLA,"Sulawesi Selatan, Barru (Kab.)",66207277
660,Garam,4500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS RALLA,"Sulawesi Selatan, Barru (Kab.)",66175130
661,Map Biasa,13200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS RALLA,"Sulawesi Selatan, Barru (Kab.)",66175129
662,Pengadaan Makan Minum Sub Kegiatan Fasilitasi Pelaksanaan Otonomi Daerah,2845000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,BAGIAN PEMERINTAHAN,"Sulawesi Selatan, Barru (Kab.)",63897116
663,Pengadaan Materai,2850000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66257738
664,Beras,47700,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66170790
665,Kacang hijau,30600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66164941
666,Tempe,7900,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66164944
667,Nasi Pembrdayaan kader dalam rangka pencegahan and pengendalian Penyakit Menular,712500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66172825
668,Gula Merah,51100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66164936
669,Foto Copy,28500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66174856
670,Snack operasinal Puskesmas,1545000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66169289
671,Belanja Barang and Jasa BLUD,1287694090,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167123
672,Kacang Panjang,30600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167993
673,Kentang,63600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167983
674,Belanja Modal Peralatan and Mesin BLUD,130502600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66175263
675,Snack,1081500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66175335
676,Garam Halus 500 Gram,9400,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66168182
677,Beras,115500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66168177
678,Langganan SIMPUS,12000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66167695
679,Biaya Internet,2400000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66167694
680,Snack Kegiatan Monitoring and evaluasi kegiatan posyandu di wilayah UPKD/K,772500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66170448
681,Telur Ayam Ras,28000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66172023
682,Bawang Putih,55600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66172027
683,Snack Pertemuan Pemberdayaan kader dalam rangka penyelenggaraan pelaksanaan deteksi dini PTM,257500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66174720
684,Snack Kegiatan Intervensi pemberdayaan Masyarakat berdasarkan siklus hidup di pustu and Unit Pelayanan Kesehatan Desa/Kelurahan (UPKD/K).,453200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66170449
685,Foto Copy Penggandaan Format OVP,20520,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66174246
686,Pembekalan and evaluasi pelaksanaan Pemberian Makanan Tambahan (PMT) pemulihan berbahan pangan lokal,60000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164093
687,Pembekalan and evaluasi pelaksanaan Pemberian Makanan Tambahan (PMT) pemulihan berbahan pangan lokal,17100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164088
688,Pembekalan and evaluasi pelaksanaan Pemberian Makanan Tambahan (PMT) pemulihan berbahan pangan lokal,31600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164090
689,Belanja Bahan and Penyiapan PMT Lokal Balita Bumil KEK,103200000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164081
690,Snack Intervensi Pemberdayaan Masyarakat Berdasarkan siklus Hidup Di Pustu Dan unit pelayanan kesehatan Desa/Kelurahan (UPKD/K),1287500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PEKKAE,"Sulawesi Selatan, Barru (Kab.)",66171904
