848,Pengadaan Alat tulis penyusunan profil kel lalolang,249700,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,KECAMATAN TANETE RILAU,"Sulawesi Selatan, Barru (Kab.)",65906465
849,"Pengadaan makanan and minuman musrenbang lingkungan, musrenbang kel, musrenbang anak, rembuk stunting  kel. Tanete",7372000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,January 2026,Kab. Barru,KECAMATAN TANETE RILAU,"Sulawesi Selatan, Barru (Kab.)",65897508
850,Pengadaan Alat Rumah Tangga Kelurahan Bojo Baru,2761100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,May 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66178595
851,Pengadaan Bahan Tinta PENDATAAN DAN PENDAFTARAN OBJEK PAJAK DAERAH,2583000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,BADAN PENDAPATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66195095
852,Pengadaan Pembayaran Jaringan Internet,24000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,BADAN PENDAPATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66195084
853,Pengadaan Cetak Blangko,68120000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,BADAN PENDAPATAN DAERAH,"Sulawesi Selatan, Barru (Kab.)",66195072
854,"Foto Copy pada Penguatan Tata Kelola Kelembagaan Koperasi, Pelaksanaan Penilaian Kesehatan KSP/USP Koperasi Kewenangan Kabupaten/Kota serta Peningkatan Pemahaman and Pengetahuan Perkoperasian serta Kapasitas and Kompetensi SDM Koperasi",4102860,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,"DINAS KOPERASI, USAHA KECIL DAN MENENGAH","Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66117409
855,Belanja Barang and Jasa BLUD,2034733100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66167282
856,Nasi,2137500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66167598
857,Nasi,855000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66169566
858,Snack,309000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66169565
859,Snack,875500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66167602
860,"Pengadaan Foto Copy Sub.keg Penyusunan Dokumen Perencanaan Perangkat daerah, RKA-SKPD and DPA-SKPD",342000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",65695588
861,Pengadaan Sarung Tangan and Masker sub kegiatan Pelaksanaan Pemusnahan Arsip yang Memiliki Retensi di Bawah 10 Tahun,425500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,August 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.)",65692053
862,"Pengadaan ATK, Kertas Cover, and Bahan komputer sub Kegiatan Akuisisi, Pengolahan, Preservasi, and Akses Arsip Statis",548600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.)",65690074
863,Pengadaan Spanduk sub Kegiatan Pemeliharaan and Penyusutan Arsip Dinamis,170400,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.)",65676426
864,Pengadaan Bahan Cetak Lomba Perpustakaan Desa Terbaik,1214100,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.)",65636294
865,Pengadaan Alat Tulis kantor (Bimtek Kepenulisan),3313500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.)",65632488
866,Pengadaan Alat Pendingin Sub Keg Pengadaan Peralatan and Mesin Lainnya,9647500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.)",65319632
867,Pengadaan  Alat Tulis Kantor and Kertas Cover Kegiatan penyelenggaraan persandian,345400,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,February 2026,Kab. Barru,"DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN","Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66167648
868,Nutrijel kelapa,51000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66170791
869,Foto Copy Formulir OVM,10260,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66175413
870,Minyak Goreng,22200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66164935
871,Snack Pelaksanaan Kelas Ibu Balita,14832000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS DOI-DOI,"Sulawesi Selatan, Barru (Kab.)",66171290
872,Foto Copy,61560,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PANCANA,"Sulawesi Selatan, Barru (Kab.)",66174855
873,Foto Copy Pelacakan Kasus Kematian Ibu,29640,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66168606
874,Beras,79500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167986
875,Snack  Pembekalan and Evaluasi Pelaksanaan Pemberian Makanan Tambahan (PMT) Pemulihan Berbahan Pangan Lokal,370800,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167972
876,Tempe,15800,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167974
877,Wortel,27200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167982
878,Snack Monitoring and Evaluasi Kegiatan Posyandu Bidang Kesehatan di Wilayah Desa/Kelurahan,1648000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALAKKA,"Sulawesi Selatan, Barru (Kab.)",66167711
879,Gula Merah,153300,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66168183
880,Nasi,826500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66168176
881,Nasi,655500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66168956
882,Minyak Goreng,30000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66172031
883,Wortel,27200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66172018
884,Belanja Modal Peralatan and Mesin BLUD,183000700,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS LISU,"Sulawesi Selatan, Barru (Kab.)",66165076
885,Pembekalan and evaluasi pelaksanaan Pemberian Makanan Tambahan (PMT) pemulihan berbahan pangan lokal,47700,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164094
886,Pembekalan and evaluasi pelaksanaan Pemberian Makanan Tambahan (PMT) pemulihan berbahan pangan lokal,61200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164080
887,Pengadaan Snack Kegiatan Monitoring Evaluasi Kegiatan Posyandu di Wilayah UPKD/K,865200,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS MANGKOSO,"Sulawesi Selatan, Barru (Kab.)",66164004
888,NasiPertemuan Pemberdayaan kader masyarakat terlibat dalam pencegahan penyakit Tidak menular and Tidak Menular,712500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PEKKAE,"Sulawesi Selatan, Barru (Kab.)",66178910
889,Foto CopyPertemuan Pemberdayaan kader masyarakat terlibat dalam pencegahan penyakit Tidak menular and Tidak Menular,53580,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,PUSKESMAS PEKKAE,"Sulawesi Selatan, Barru (Kab.)",66178912
890,Belanja Nasi Dos Kegiatan Intervensi Pemberdayaan Masyarakat berdasarkan Siklus Hidup di Pustu and Unit Pelayanan Kesehatan Desa/Kelurahan (UPKD/K),598500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS PADONGKO,"Sulawesi Selatan, Barru (Kab.)",66172279
891,Belanja Snack Kegiatan Pembinaan Forum Kecamatan and Kelurahan/Desa Sehat (KKS),257500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS PADONGKO,"Sulawesi Selatan, Barru (Kab.)",66180117
892,Belanja Nasi Kotak Kegiatan Pembinaan Forum Kecamatan and Kelurahan/Desa Sehat (KKS),712500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,April 2026,Kab. Barru,PUSKESMAS PADONGKO,"Sulawesi Selatan, Barru (Kab.)",66180114
893,Belanja Tagihan Air,1260000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,DINAS PETERNAKAN DAN KESEHATAN HEWAN,"Sulawesi Selatan, Barru (Kab.)",66159523
894,Pengadaan N2 Cair Sub Kegiatan : Pemanfaatan SDG Hewan/Tanaman,34544000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS PETERNAKAN DAN KESEHATAN HEWAN,"Sulawesi Selatan, Barru (Kab.)",66161961
895,Pengadaan Tabung Gas Sub Kegiatan : Penyediaan Peralatan Rumah Tangga,198600,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,March 2026,Kab. Barru,DINAS PETERNAKAN DAN KESEHATAN HEWAN,"Sulawesi Selatan, Barru (Kab.)",66154441
896,Pengadaan Alat and Obat Peternakan DPKH,71739100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,DINAS PETERNAKAN DAN KESEHATAN HEWAN,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66185432
897,Foto Copy,17100,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS MADELLO,"Sulawesi Selatan, Barru (Kab.)",66164232
898,Snack,1483200,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS MADELLO,"Sulawesi Selatan, Barru (Kab.)",66172141
899,Foto Copy,57000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS MADELLO,"Sulawesi Selatan, Barru (Kab.)",66164230
900,pengadaan makan minum kegiatan,267800,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS MADELLO,"Sulawesi Selatan, Barru (Kab.)",66164493
901,Nasi,940500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS MADELLO,"Sulawesi Selatan, Barru (Kab.)",66173043
902,Belanja Jasa Penyusunan Buku Sejarah,23840000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,February 2026,Kab. Barru,DINAS PENDIDIKAN DAN KEBUDAYAAN,"Sulawesi Selatan, Barru (Kab.)",66219775
903,Belanja Modal Peralatan and Mesin Terminal Tipe A,136325000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kementerian Perhubungan,BALAI PENGELOLA TRANSPORTASI DARAT KELAS II SULAWESI SELATAN,"Sulawesi Selatan, Bone (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Pare-Pare (Kota)",66189281
904,Pengadaan ATK Jamsos,616800,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PERINDUSTRIAN, PERDAGANGAN DAN TENAGA KERJA","Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66245224
905,Pengadaan Dekorasi Stand Rakerda (Pameran Kriya Nusa),15000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kab. Barru,"DINAS PERINDUSTRIAN, PERDAGANGAN DAN TENAGA KERJA","Sulawesi Selatan, Barru (Kab.)",66170863
906,Pengadaan Foto Copy Fasilitasi Distribusi Perdagangan,562590,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PERINDUSTRIAN, PERDAGANGAN DAN TENAGA KERJA","Sulawesi Selatan, Barru (Kab.)",66170217
907,"Pengadaan makanan and minuman rapat koordinasi bidang kemasyarakatan, rapat koordinasi bidang pembangunan, rapat koordinasi bidang pemerintahan, and rapat rutin staf Kecamatan",6870600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,KECAMATAN PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66173833
908,"Pengadaan Sewa Kursi Sub Kegiatan : Penanganan Dampak Perubahan Iklim (DPI) Tanaman Pangan, Hortikultura, and Perkebunan",450000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66213551
909,Pengadaan Sevice Peralatan Eletronik Kantor Sub Kegiatan : Penyediaan Jasa Peralatan and Perlengkapan Kantor,1950000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66221406
910,Pengadaan Benih Sub Kegiatan : Pemberdayaan Masyarakat dalam Penganekaragaman Konsumsi Pangan Berbasis Sumber Daya Lokal,34848000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66223059
911,"Pengadaan Cetak Undangan and Spanduk Sub Kegiatan : Penanganan Dampak Perubahan Iklim (DPI) Tanaman Pangan, Hortikultura, and Perkebunan",565800,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66213547
912,Pengadaan Cetak Spanduk Kec. Soppeng Riaja,1533600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66259261
913,Pengadaan Alat and Bahan Rumah Tangga,1119500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.)",66104258
914,Pengadaan Perlengkapan Dapur and Ruangan Lainnya,5963000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66257920
915,Pengadaan Karangan Bunga,2200000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66260434
916,Belanja Natura and Pakan-Natura and Pakan Lainnya,7365000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66243314
917,Pengadaan Natura and Pakan-Natura and Pakan Lainnya,1370000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66258764
918,Pengadaan Pakaian Upacara Paskibraka Kecamatan Mallusetasi,7377500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66271612
919,Pengadaan Pakaian Batik Kelurahan Bojo Baru,10215000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66221282
920,Pengadaan Makanan and Minuman Kegiatan Penyuluhan Kelurahan,7760000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66219513
921,Pengadaan Makanan and Minuman Kegiatan Musyawarah Mappalili Tingkat Kec. Mallusetasi,1629600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66205097
922,Service AC Pemeliharaan Peralatan and Mesin Lainnya,4000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66201988
923,Pengadaan ATK Forum Koordinasi Pimpinan di Kecamatan,70000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66271761
924,"Pengadaan makanan and minuman rapat koordinasi bidang kemasyarakatan, rapat koordinasi bidang pembangunan, rapat koordinasi bidang pemerintahan, and rapat rutin staf Kecamatan",6870600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,KECAMATAN PUJANANTING,"Sulawesi Selatan, Barru (Kab.)",66173833
925,"Pengadaan Sewa Kursi Sub Kegiatan : Penanganan Dampak Perubahan Iklim (DPI) Tanaman Pangan, Hortikultura, and Perkebunan",450000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66213551
926,Pengadaan Sevice Peralatan Eletronik Kantor Sub Kegiatan : Penyediaan Jasa Peralatan and Perlengkapan Kantor,1950000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66221406
927,Pengadaan Benih Sub Kegiatan : Pemberdayaan Masyarakat dalam Penganekaragaman Konsumsi Pangan Berbasis Sumber Daya Lokal,34848000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66223059
928,"Pengadaan Cetak Undangan and Spanduk Sub Kegiatan : Penanganan Dampak Perubahan Iklim (DPI) Tanaman Pangan, Hortikultura, and Perkebunan",565800,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,"DINAS PANGAN, TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN","Sulawesi Selatan, Barru (Kab.)",66213547
929,Pengadaan Cetak Spanduk Kec. Soppeng Riaja,1533600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",66259261
930,Pengadaan Alat and Bahan Rumah Tangga,1119500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN SOPPENG RIAJA,"Sulawesi Selatan, Barru (Kab.)",66104258
931,Pengadaan Perlengkapan Dapur and Ruangan Lainnya,5963000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66257920
932,Pengadaan Karangan Bunga,2200000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66260434
933,Belanja Natura and Pakan-Natura and Pakan Lainnya,7365000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66243314
934,Pengadaan Natura and Pakan-Natura and Pakan Lainnya,1370000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,INSPEKTORAT,"Sulawesi Selatan, Barru (Kab.)",66258764
935,Pengadaan Pakaian Upacara Paskibraka Kecamatan Mallusetasi,7377500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66271612
936,Pengadaan Pakaian Batik Kelurahan Bojo Baru,10215000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,June 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66221282
937,Pengadaan Makanan and Minuman Kegiatan Penyuluhan Kelurahan,7760000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66219513
938,Pengadaan Makanan and Minuman Kegiatan Musyawarah Mappalili Tingkat Kec. Mallusetasi,1629600,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66205097
939,Service AC Pemeliharaan Peralatan and Mesin Lainnya,4000000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,Pengadaan Langsung,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66201988
940,Pengadaan ATK Forum Koordinasi Pimpinan di Kecamatan,70000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,March 2026,Kab. Barru,KECAMATAN MALLUSETASI,"Sulawesi Selatan, Barru (Kab.)",66271761
941,Snack,309000,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66169565
942,Snack,875500,Barang,Produk Dalam Negeri,Usaha Kecil/Koperasi,Dikecualikan,January 2026,Kab. Barru,PUSKESMAS PALANRO,"Sulawesi Selatan, Barru (Kab.)",66167602
943,"Pengadaan Foto Copy Sub.keg Penyusunan Dokumen Perencanaan Perangkat daerah, RKA-SKPD and DPA-SKPD",342000,Jasa Lainnya,Produk Dalam Negeri,Usaha Kecil/Koperasi,E-Purchasing,January 2026,Kab. Barru,DINAS PERPUSTAKAAN DAN KEARSIPAN,"Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.) | Sulawesi Selatan, Barru (Kab.)",65695588
